CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST10731,Zain Dutt,soodneelofar@hotmail.com,Female,74,Bangalore,Divorced,2,2021-05-02,77,21,20494.81,2,2,2,222,Lost Customers
CUST10732,Samar Khare,yakshitbawa@savant-raval.biz,Female,70,Jaipur,Married,1,2021-08-17,83,29,28783.09,1,5,5,155,Big Spenders
CUST10733,Tanya Sood,sanenavya@gmail.com,Male,58,Mumbai,Single,2,2022-09-04,36,26,25890.21,3,4,4,344,Other
CUST10734,Myra Dave,bandizoya@hotmail.com,Female,24,Pune,Single,0,2023-10-25,35,30,30211.98,3,5,5,355,Big Spenders
CUST10735,Advik Swaminathan,raghav93@mammen-borah.info,Not Disclosed,21,Ahmedabad,Divorced,1,2023-05-29,1,27,26650.39,5,4,4,544,Loyal Customers
CUST10736,Diya Hora,reddybiju@yahoo.com,Not Disclosed,66,Ahmedabad,Widowed,1,2020-10-01,134,22,20743.1,1,3,2,132,At Risk
CUST10737,Samiha Chaudhari,ckeer@hotmail.com,Not Disclosed,32,Ahmedabad,Married,1,2022-01-29,105,18,18145.49,1,1,1,111,Lost Customers
CUST10738,Samarth Talwar,zsetty@gmail.com,Not Disclosed,19,Chennai,Widowed,0,2021-05-21,305,23,20721.98,1,3,2,132,At Risk
CUST10739,Raghav Raja,emir56@hotmail.com,Female,69,Bangalore,Divorced,0,2024-02-25,3,20,19495.04,5,2,2,522,Other
CUST10740,Anvi Choudhury,elarajan@rao-kaur.com,Female,66,Hyderabad,Divorced,3,2022-05-18,41,15,12293.19,3,1,1,311,Other
CUST10741,Yakshit Verma,kanav79@hotmail.com,Male,53,Hyderabad,Single,0,2021-01-04,71,23,17101.420000000002,2,3,1,231,At Risk
CUST10742,Kimaya Guha,daniayesha@deep-rana.com,Female,40,Bangalore,Widowed,2,2023-06-10,10,26,29405.57,5,4,5,545,Loyal Customers
CUST10743,Vihaan Bawa,shrayvarkey@chahal.org,Female,75,Lucknow,Widowed,0,2020-12-08,13,33,28176.99,4,5,5,455,Loyal Customers
CUST10744,Neelofar Som,kdhawan@trivedi.com,Male,51,Ahmedabad,Divorced,0,2021-01-24,33,27,23672.84,3,4,3,343,Other
CUST10745,Ira Chandran,nirvi73@ratta-sarma.com,Male,32,Hyderabad,Widowed,1,2023-02-28,3,21,14006.23,5,2,1,521,Other
CUST10746,Jayesh Gandhi,nehmatwalla@bhakta-gade.org,Male,49,Jaipur,Married,1,2023-08-17,15,25,26244.16,4,4,4,444,Loyal Customers
CUST10747,Jayesh Agarwal,ymadan@yahoo.com,Female,23,Jaipur,Divorced,0,2022-12-28,4,28,23626.81,5,5,3,553,Loyal Customers
CUST10748,Shayak Bir,mahika72@yahoo.com,Male,45,Kolkata,Married,0,2020-11-04,34,21,20786.26,3,2,2,322,Other
CUST10749,Anaya Batra,mallickkabir@yahoo.com,Female,70,Jaipur,Married,0,2021-05-22,6,27,29668.14,5,4,5,545,Loyal Customers
CUST10750,Ritvik Sharaf,taimursachar@hotmail.com,Female,41,Chennai,Divorced,2,2021-11-21,104,19,15889.87,1,2,1,121,Lost Customers
CUST10751,Hrishita Vohra,qchokshi@loke.com,Not Disclosed,66,Bangalore,Single,0,2021-02-16,137,15,10536.13,1,1,1,111,Lost Customers
CUST10752,Vedika Ganguly,odass@balakrishnan.com,Female,75,Lucknow,Single,1,2021-02-19,10,28,35848.37,5,5,5,555,Best Customers
CUST10753,Armaan Sharaf,chadoorja@gmail.com,Male,62,Hyderabad,Divorced,2,2023-02-22,20,19,21106.39,4,2,2,422,Other
CUST10754,Zoya Tara,saneyuvraj@sridhar-ratti.com,Male,22,Kolkata,Divorced,2,2021-05-22,11,21,25437.19,4,2,4,424,Other
CUST10755,Elakshi Dara,aaryahi20@ranganathan.com,Female,66,Hyderabad,Single,4,2022-11-16,54,28,31264.05,2,5,5,255,Big Spenders
CUST10756,Shlok Hans,wkhalsa@hotmail.com,Female,39,Lucknow,Divorced,2,2020-09-14,40,12,16036.83,3,1,1,311,Other
CUST10757,Adira Balasubramanian,jiya00@yahoo.com,Female,39,Lucknow,Divorced,3,2023-05-12,4,26,25630.57,5,4,4,544,Loyal Customers
CUST10758,Kiaan Hayer,mamootykurian@gmail.com,Not Disclosed,35,Chennai,Single,3,2021-03-25,19,30,29783.06,4,5,5,455,Loyal Customers
CUST10759,Zain Karan,azadmander@issac.net,Female,32,Lucknow,Widowed,3,2024-02-16,5,27,23852.67,5,4,3,543,Loyal Customers
CUST10760,Hridaan Sule,ngara@sagar.com,Female,63,Mumbai,Single,1,2022-04-14,213,18,18263.42,1,1,2,112,Lost Customers
CUST10761,Krish Gill,royaaryahi@hotmail.com,Male,28,Lucknow,Married,2,2020-09-18,152,24,25740.25,1,4,4,144,At Risk
CUST10762,Adira Din,vritikakurian@bhavsar.com,Not Disclosed,46,Ahmedabad,Widowed,1,2024-06-08,34,23,19526.58,3,3,2,332,Other
CUST10763,Adira Chokshi,abava@buch-maharaj.com,Male,22,Kolkata,Married,2,2022-12-31,140,23,22951.77,1,3,3,133,At Risk
CUST10764,Seher Toor,zchar@wali.com,Male,71,Pune,Widowed,1,2022-10-09,14,24,23822.0,4,4,3,443,Loyal Customers
CUST10765,Jhanvi Bhargava,subramaniamivana@yahoo.com,Female,68,Bangalore,Widowed,0,2021-01-23,90,12,14202.53,1,1,1,111,Lost Customers
CUST10766,Emir Kata,mannshaan@hotmail.com,Female,53,Mumbai,Divorced,0,2022-02-01,28,27,25673.55,3,4,4,344,Other
CUST10767,Sahil Karnik,reyanshlata@subramaniam.com,Male,34,Jaipur,Divorced,1,2022-06-08,77,24,30431.89,2,4,5,245,Big Spenders
CUST10768,Aaryahi Kale,jgokhale@chad.info,Female,39,Jaipur,Divorced,0,2024-07-15,13,21,17705.64,4,2,1,421,Other
CUST10769,Ritvik Sheth,ndara@hotmail.com,Male,37,Jaipur,Divorced,1,2022-09-12,1,27,25229.08,5,4,4,544,Loyal Customers
CUST10770,Hansh Balasubramanian,singhalahana@yahoo.com,Female,28,Ahmedabad,Divorced,2,2023-11-28,67,26,19415.59,2,4,2,242,At Risk
CUST10771,Lakshay Dhillon,dharmajantara@gmail.com,Female,27,Ahmedabad,Widowed,3,2023-05-31,50,26,26455.82,2,4,4,244,At Risk
CUST10772,Nirvi Chacko,nchad@tailor-date.com,Female,60,Pune,Married,3,2022-10-31,47,31,29948.85,2,5,5,255,Big Spenders
CUST10773,Ivana D’Alia,shanaya03@gmail.com,Female,20,Delhi,Married,4,2023-11-12,32,22,25221.36,3,3,4,334,Other
CUST10774,Bhavin Bhalla,kalakiara@lad.com,Female,21,Jaipur,Divorced,0,2023-04-06,18,23,22206.46,4,3,3,433,Other
CUST10775,Zaina Luthra,jrau@yahoo.com,Male,57,Chennai,Married,3,2023-06-29,54,27,24696.28,2,4,4,244,At Risk
CUST10776,Tanya Sandal,gatik84@gmail.com,Female,33,Lucknow,Divorced,1,2022-04-12,4,33,41050.76,5,5,5,555,Best Customers
CUST10777,Reyansh Bala,taimur18@devan-savant.com,Not Disclosed,33,Jaipur,Single,0,2021-10-27,32,27,26496.19,3,5,4,354,Other
CUST10778,Shayak Ghosh,vardaniya74@contractor.biz,Male,59,Pune,Single,0,2020-10-23,79,22,26091.74,1,3,4,134,At Risk
CUST10779,Mannat Jhaveri,dchoudhry@hotmail.com,Not Disclosed,35,Lucknow,Married,3,2022-07-28,39,26,26214.1,3,4,4,344,Other
CUST10780,Sara Kulkarni,mchandra@hotmail.com,Female,36,Bangalore,Single,0,2023-04-07,36,28,24476.45,3,5,4,354,Other
CUST10781,Mishti Bora,sumer14@gmail.com,Female,73,Jaipur,Single,1,2021-02-20,15,24,20433.5,4,4,2,442,Loyal Customers
CUST10782,Advik Wable,qkaran@hotmail.com,Female,21,Hyderabad,Divorced,1,2021-12-07,46,29,31020.65,2,5,5,255,Big Spenders
CUST10783,Renee Sharma,aarna23@thaman.org,Not Disclosed,49,Lucknow,Married,1,2022-01-09,79,17,22564.98,1,1,3,113,Lost Customers
CUST10784,Miraan Mahajan,oorjabhasin@varghese.com,Not Disclosed,23,Chennai,Widowed,3,2022-03-19,1,19,17439.239999999998,5,2,1,521,Other
CUST10785,Arnav Jhaveri,sairasandal@gmail.com,Male,67,Hyderabad,Widowed,3,2023-09-06,7,18,19512.46,5,1,2,512,Other
CUST10786,Biju Rao,badamikanav@balay-guha.org,Not Disclosed,44,Kolkata,Married,0,2022-07-23,12,22,17571.94,4,3,1,431,Other
CUST10787,Pihu Dutta,jayan94@yahoo.com,Male,36,Mumbai,Divorced,2,2023-02-11,12,29,27403.98,4,5,4,454,Loyal Customers
CUST10788,Manikya Choudhary,xbobal@goda-raju.net,Male,57,Ahmedabad,Widowed,2,2021-10-05,59,25,30930.19,2,4,5,245,Big Spenders
CUST10789,Baiju Lala,varugheseadira@thaker-lall.com,Female,24,Ahmedabad,Single,1,2023-02-03,26,29,27519.93,3,5,4,354,Other
CUST10790,Ryan Lad,ikuruvilla@yahoo.com,Female,53,Hyderabad,Married,0,2022-11-15,71,23,18209.09,2,3,2,232,At Risk
CUST10791,Heer Bedi,rashadora@kakar-zachariah.com,Female,53,Mumbai,Divorced,0,2021-04-14,15,20,18253.63,4,2,2,422,Other
CUST10792,Sahil Kant,karanjhanvi@yahoo.com,Female,39,Delhi,Divorced,0,2022-09-19,109,27,28794.09,1,5,5,155,Big Spenders
CUST10793,Rohan Randhawa,bhallanakul@kapur-goswami.com,Not Disclosed,30,Delhi,Married,2,2020-07-29,91,20,21112.04,1,2,2,122,Lost Customers
CUST10794,Trisha Sampath,zarasangha@venkataraman-gandhi.net,Not Disclosed,54,Kolkata,Single,0,2021-03-19,76,23,21193.38,2,3,2,232,At Risk
CUST10795,Armaan Bala,charvikaran@kumar.com,Female,61,Mumbai,Single,1,2021-07-24,1,21,21806.47,5,2,3,523,Other
CUST10796,Devansh Doshi,ndara@dalia.com,Not Disclosed,69,Bangalore,Single,2,2023-01-05,24,22,21956.21,3,3,3,333,Other
CUST10797,Hansh Mannan,sumersamra@grewal.info,Female,59,Kolkata,Married,0,2022-12-06,7,29,30935.2,5,5,5,555,Best Customers
CUST10798,Arhaan Sankaran,vaibhavsabharwal@yahoo.com,Male,57,Pune,Divorced,3,2022-07-01,403,18,17864.55,1,1,1,111,Lost Customers
CUST10799,Armaan Lala,madhuprana@dhaliwal.org,Not Disclosed,34,Hyderabad,Divorced,2,2023-11-01,32,19,22146.55,3,2,3,323,Other
CUST10800,Armaan Rajagopalan,wborde@walla-vohra.com,Male,60,Ahmedabad,Divorced,3,2021-11-14,38,19,16643.15,3,2,1,321,Other
CUST10801,Parinaaz Gala,manikyaganguly@kannan.org,Not Disclosed,27,Ahmedabad,Divorced,1,2022-12-08,4,15,17885.86,5,1,1,511,New Customers
CUST10802,Jiya Bali,abramshenoy@hotmail.com,Female,50,Hyderabad,Married,1,2023-11-01,20,23,21800.81,4,3,3,433,Other
CUST10803,Kimaya Din,korpalishita@zacharia.org,Male,24,Hyderabad,Divorced,0,2023-05-13,53,27,31343.62,2,5,5,255,Big Spenders
CUST10804,Prisha Singhal,ezachariah@yahoo.com,Female,32,Bangalore,Single,2,2023-12-03,12,20,16082.79,4,2,1,421,Other
CUST10805,Divyansh Sane,subramanianmanikya@chauhan-bahl.org,Female,34,Ahmedabad,Married,2,2024-03-08,36,22,27274.81,3,3,4,334,Other
CUST10806,Kiara Goda,dguha@bal.org,Female,20,Mumbai,Married,2,2024-05-22,4,21,25299.11,5,2,4,524,Other
CUST10807,Nitara Vora,behlshalv@gmail.com,Female,37,Chennai,Widowed,2,2023-10-07,56,15,15923.74,2,1,1,211,Lost Customers
CUST10808,Anahita Buch,esastry@arya.com,Female,57,Hyderabad,Divorced,3,2022-01-20,2,22,23879.43,5,3,3,533,Other
CUST10809,Nitya Rege,rajuseher@ramesh.com,Female,48,Lucknow,Married,2,2024-04-03,1,18,15454.71,5,1,1,511,New Customers
CUST10810,Onkar Balasubramanian,aaina37@gmail.com,Female,27,Kolkata,Single,0,2021-05-21,23,17,14250.39,4,1,1,411,Other
CUST10811,Lakshay Chopra,zainrau@kannan-gandhi.com,Male,67,Pune,Married,1,2020-11-14,77,26,23363.35,2,4,3,243,At Risk
CUST10812,Aaina Batra,taran18@hotmail.com,Female,20,Ahmedabad,Divorced,2,2023-06-11,41,16,18133.48,3,1,1,311,Other
CUST10813,Kiaan Dewan,aniruddh33@yahoo.com,Not Disclosed,61,Lucknow,Widowed,2,2022-07-13,99,27,20536.39,1,5,2,152,At Risk
CUST10814,Pari Raman,tyohannan@hotmail.com,Female,45,Chennai,Widowed,2,2021-12-15,14,22,21941.29,4,3,3,433,Other
CUST10815,Sana Majumdar,urvigarg@kale.com,Not Disclosed,45,Kolkata,Divorced,3,2023-08-19,87,16,22271.44,1,1,3,113,Lost Customers
CUST10816,Divit Varkey,zarakale@yahoo.com,Male,64,Bangalore,Divorced,3,2020-10-27,20,26,27770.24,4,4,4,444,Loyal Customers
CUST10817,Vardaniya Dua,kkhare@mangat.net,Not Disclosed,45,Kolkata,Single,2,2022-10-10,150,21,20549.48,1,2,2,122,Lost Customers
CUST10818,Zara Cheema,mannevidur@yahoo.com,Female,21,Kolkata,Married,0,2020-09-13,270,21,22551.33,1,2,3,123,Lost Customers
CUST10819,Nitya Mane,skanda@hotmail.com,Male,72,Pune,Widowed,0,2022-09-28,203,17,28195.23,1,1,5,115,Big Spenders
CUST10820,Hiran Luthra,sethiaradhya@yahoo.com,Male,32,Lucknow,Single,2,2022-02-02,20,22,23497.05,4,3,3,433,Other
CUST10821,Nitara Babu,dsani@brahmbhatt-mannan.com,Female,50,Pune,Married,1,2022-04-05,89,15,14003.31,1,1,1,111,Lost Customers
CUST10822,Seher Hegde,wsinha@raj.biz,Female,54,Bangalore,Single,1,2021-05-09,17,24,22563.53,4,4,3,443,Loyal Customers
CUST10823,Mehul Som,srinivasyasmin@hotmail.com,Not Disclosed,33,Bangalore,Single,0,2023-02-05,40,19,16619.39,3,2,1,321,Other
CUST10824,Damini Singhal,laganvora@yahoo.com,Not Disclosed,18,Mumbai,Divorced,0,2021-10-26,97,15,13214.18,1,1,1,111,Lost Customers
CUST10825,Farhan Sen,raynehmat@kothari.info,Male,21,Ahmedabad,Married,0,2020-09-27,47,22,25054.13,2,3,4,234,At Risk
CUST10826,Mamooty Sangha,dchad@karan-bains.com,Not Disclosed,28,Lucknow,Widowed,0,2022-07-16,146,15,13115.82,1,1,1,111,Lost Customers
CUST10827,Lakshay Ratti,gokulandra@ratti-anand.biz,Male,22,Hyderabad,Married,2,2022-09-18,25,19,19921.81,3,2,2,322,Other
CUST10828,Taran Ganesan,samarth85@balan.com,Male,68,Kolkata,Widowed,0,2023-03-07,21,24,23479.19,4,4,3,443,Loyal Customers
CUST10829,Samaira Arya,chandravidur@hotmail.com,Male,69,Pune,Married,0,2020-12-20,64,26,27033.03,2,4,4,244,At Risk
CUST10830,Mahika Bhakta,ybains@yahoo.com,Not Disclosed,27,Hyderabad,Married,2,2022-10-25,9,22,21030.28,5,3,2,532,Other
CUST10831,Ishita Agarwal,vbalay@yahoo.com,Not Disclosed,27,Jaipur,Divorced,4,2021-06-30,46,36,36714.39,2,5,5,255,Big Spenders
CUST10832,Biju Warrior,laganahuja@gmail.com,Not Disclosed,41,Delhi,Divorced,1,2024-06-11,7,22,17777.44,5,3,1,531,Other
CUST10833,Manjari Mander,majumdararhaan@hotmail.com,Male,60,Lucknow,Widowed,1,2022-06-22,7,30,30481.37,5,5,5,555,Best Customers
CUST10834,Chirag Ahluwalia,mamootyagarwal@babu.org,Not Disclosed,54,Jaipur,Married,3,2021-04-16,12,24,26357.44,4,4,4,444,Loyal Customers
CUST10835,Kimaya Sarraf,kohliumang@yahoo.com,Not Disclosed,55,Delhi,Widowed,2,2023-06-26,53,17,22525.16,2,1,3,213,Lost Customers
CUST10836,Nirvaan Barman,prishadora@baral.com,Female,32,Pune,Widowed,1,2021-04-09,3,21,19923.1,5,2,2,522,Other
CUST10837,Alisha Shetty,nishith22@hotmail.com,Not Disclosed,29,Mumbai,Single,4,2021-02-14,42,19,15354.51,3,2,1,321,Other
CUST10838,Aarna Barad,trishabalan@hotmail.com,Not Disclosed,47,Bangalore,Widowed,1,2023-11-02,10,21,23994.36,5,2,3,523,Other
CUST10839,Ranbir Aggarwal,lchar@gmail.com,Female,27,Pune,Married,1,2023-06-17,149,27,19030.18,1,5,2,152,At Risk
CUST10840,Damini Krishnamurthy,sehermann@yahoo.com,Not Disclosed,36,Lucknow,Married,0,2022-01-27,97,24,35835.93,1,4,5,145,Big Spenders
CUST10841,Aradhya Kumar,dbhakta@gmail.com,Male,36,Delhi,Single,2,2024-03-17,43,24,25661.36,2,4,4,244,At Risk
CUST10842,Sahil Rana,vgrewal@hotmail.com,Female,50,Hyderabad,Divorced,1,2024-04-10,2,25,22698.11,5,4,3,543,Loyal Customers
CUST10843,Ivana Mander,jchowdhury@yahoo.com,Male,42,Hyderabad,Single,1,2020-12-15,46,19,12559.82,2,2,1,221,Lost Customers
CUST10844,Shayak Sagar,arnavbhalla@hotmail.com,Female,57,Hyderabad,Widowed,0,2023-09-25,110,18,19339.18,1,1,2,112,Lost Customers
CUST10845,Gatik Seshadri,raghav15@yahoo.com,Female,38,Kolkata,Married,2,2021-01-01,368,20,16561.88,1,2,1,121,Lost Customers
CUST10846,Elakshi Shan,krishshlok@hotmail.com,Male,50,Mumbai,Widowed,3,2021-02-02,59,25,22163.36,2,4,3,243,At Risk
CUST10847,Divyansh Som,bhaminidara@ganguly-bains.com,Male,50,Pune,Widowed,1,2021-02-06,31,21,20806.64,3,2,2,322,Other
CUST10848,Abram Kala,ishita93@yahoo.com,Female,19,Lucknow,Widowed,1,2024-02-21,27,23,22324.81,3,3,3,333,Other
CUST10849,Mohanlal Chandra,tiyasidhu@gola.com,Male,51,Mumbai,Single,4,2021-03-13,15,23,22204.8,4,3,3,433,Other
CUST10850,Lakshay Jain,nakulthaker@bora-rana.org,Not Disclosed,74,Hyderabad,Divorced,0,2021-06-20,115,16,15421.67,1,1,1,111,Lost Customers
CUST10851,Jivika Edwin,hrishita99@dara-vaidya.com,Male,46,Bangalore,Widowed,0,2024-07-03,26,38,33390.42,3,5,5,355,Big Spenders
CUST10852,Arhaan Bobal,kamdarbaiju@varghese-sekhon.info,Female,50,Kolkata,Single,1,2021-04-14,26,24,26406.03,3,4,4,344,Other
CUST10853,Aaryahi Chokshi,sara21@deep.com,Male,62,Kolkata,Widowed,1,2024-03-28,3,12,14743.76,5,1,1,511,New Customers
CUST10854,Piya Brahmbhatt,tailoranahita@hotmail.com,Male,51,Kolkata,Married,4,2022-10-12,18,29,32764.66,4,5,5,455,Loyal Customers
CUST10855,Manjari Tandon,agrawaltiya@anand.com,Male,28,Hyderabad,Married,1,2023-11-18,21,24,27415.04,4,4,4,444,Loyal Customers
CUST10856,Alisha Bains,rohanchaudhry@sinha.org,Not Disclosed,39,Ahmedabad,Widowed,2,2022-02-22,158,20,22478.69,1,2,3,123,Lost Customers
CUST10857,Umang Lata,jiyasavant@dugar.net,Not Disclosed,54,Jaipur,Married,2,2024-02-06,20,16,16668.03,4,1,1,411,Other
CUST10858,Nitara Krish,abandi@dutta-mangat.com,Male,36,Delhi,Single,2,2023-12-30,12,21,20033.5,4,2,2,422,Other
CUST10859,Hridaan Sarraf,kashyapnirvi@tella-uppal.com,Not Disclosed,38,Delhi,Married,1,2022-01-17,72,23,26617.02,2,3,4,234,At Risk
CUST10860,Veer Anne,salvitanya@hotmail.com,Male,44,Bangalore,Single,2,2023-04-29,25,15,14256.91,3,1,1,311,Other
CUST10861,Vritika Dey,khannaanika@gmail.com,Not Disclosed,26,Chennai,Divorced,1,2021-02-23,100,26,29502.27,1,4,5,145,Big Spenders
CUST10862,Zaina Acharya,pbadami@gmail.com,Not Disclosed,30,Kolkata,Widowed,2,2022-12-28,31,27,26850.95,3,5,4,354,Other
CUST10863,Pari Luthra,aarush03@viswanathan.biz,Male,72,Kolkata,Divorced,0,2023-09-05,57,21,20022.62,2,2,2,222,Lost Customers
CUST10864,Samaira Agate,uchhabra@krishnamurthy-sodhi.com,Male,55,Chennai,Divorced,2,2021-10-04,15,30,24306.49,4,5,3,453,Loyal Customers
CUST10865,Zoya Madan,valadivit@yahoo.com,Not Disclosed,18,Delhi,Widowed,2,2024-04-24,10,21,23217.07,5,2,3,523,Other
CUST10866,Bhamini Ram,faiyazsarma@yahoo.com,Female,37,Bangalore,Divorced,2,2020-12-24,105,22,21494.56,1,3,3,133,At Risk
CUST10867,Biju Bhagat,chandshayak@yahoo.com,Not Disclosed,32,Chennai,Divorced,0,2021-08-22,130,21,18119.4,1,2,1,121,Lost Customers
CUST10868,Rhea Kohli,prisha47@gmail.com,Male,21,Mumbai,Married,2,2023-10-09,17,21,17401.79,4,2,1,421,Other
CUST10869,Elakshi Atwal,ehsaanshanker@barad-bhat.com,Female,63,Mumbai,Divorced,2,2023-05-20,48,23,21041.14,2,3,2,232,At Risk
CUST10870,Ojas Saini,tarinisankar@bera-kar.com,Not Disclosed,75,Ahmedabad,Single,2,2023-12-12,7,22,24694.72,5,3,4,534,Other
CUST10871,Alia Manne,lallkismat@gmail.com,Male,74,Mumbai,Married,4,2021-12-12,15,27,30129.99,4,5,5,455,Loyal Customers
CUST10872,Onkar Halder,ygupta@gmail.com,Female,40,Ahmedabad,Widowed,0,2022-07-25,13,23,22676.86,4,3,3,433,Other
CUST10873,Vardaniya Rattan,chadhabhamini@virk-aurora.com,Male,37,Kolkata,Married,0,2022-03-05,38,28,21159.68,3,5,2,352,Other
CUST10874,Piya Kulkarni,valatarini@gmail.com,Not Disclosed,45,Lucknow,Divorced,0,2023-09-08,1,26,28196.94,5,4,5,545,Loyal Customers
CUST10875,Alisha Shere,tdora@barad-kulkarni.org,Male,67,Pune,Married,4,2022-09-19,49,30,26126.71,2,5,4,254,At Risk
CUST10876,Aaryahi Dutt,zroy@hotmail.com,Female,22,Lucknow,Married,1,2024-06-13,7,29,36661.47,5,5,5,555,Best Customers
CUST10877,Jiya Sathe,tiyajain@srivastava.com,Not Disclosed,27,Bangalore,Widowed,0,2023-03-30,26,23,22304.11,3,3,3,333,Other
CUST10878,Shlok Sengupta,kimayasastry@swamy.com,Not Disclosed,64,Chennai,Married,0,2022-09-05,1,27,27597.7,5,5,4,554,Loyal Customers
CUST10879,Priyansh Koshy,qvasa@din-edwin.com,Not Disclosed,74,Delhi,Married,2,2020-09-25,77,35,35802.26,2,5,5,255,Big Spenders
CUST10880,Misha Rao,ojasbhasin@bains.com,Not Disclosed,35,Ahmedabad,Divorced,0,2021-05-13,32,23,28125.3,3,3,5,335,Big Spenders
CUST10881,Sara Rege,jayeshjoshi@rama-sinha.com,Male,62,Mumbai,Single,2,2022-10-16,51,27,26680.21,2,5,4,254,At Risk
CUST10882,Prisha Sur,tanya22@tella-varty.com,Not Disclosed,45,Kolkata,Divorced,2,2020-09-29,21,25,25680.32,4,4,4,444,Loyal Customers
CUST10883,Riya Sule,shaanraj@gmail.com,Female,45,Chennai,Widowed,1,2024-03-17,36,25,28496.12,3,4,5,345,Big Spenders
CUST10884,Anya Dhaliwal,wchoudhury@gmail.com,Female,29,Ahmedabad,Single,1,2023-03-27,82,21,22064.54,1,2,3,123,Lost Customers
CUST10885,Jivika Dash,uthkarshchad@gmail.com,Not Disclosed,72,Mumbai,Widowed,0,2023-08-04,13,15,17224.81,4,1,1,411,Other
CUST10886,Sara Balakrishnan,rameshcharvi@seshadri-arora.info,Male,23,Lucknow,Widowed,0,2023-07-17,12,30,29984.92,4,5,5,455,Loyal Customers
CUST10887,Raghav Setty,fbhargava@yahoo.com,Not Disclosed,33,Bangalore,Widowed,2,2021-09-09,180,25,20054.98,1,4,2,142,At Risk
CUST10888,Adira Chaudhari,darshitsaraf@seshadri.com,Not Disclosed,57,Kolkata,Married,1,2024-05-14,42,15,10537.46,3,1,1,311,Other
CUST10889,Hiran Choudhry,indranil11@hotmail.com,Not Disclosed,35,Bangalore,Married,0,2022-01-23,56,19,19827.05,2,2,2,222,Lost Customers
CUST10890,Miraan Talwar,ganesanlavanya@gulati.org,Female,40,Delhi,Single,3,2021-05-30,75,22,26338.17,2,3,4,234,At Risk
CUST10891,Tanya Karpe,pihu45@hotmail.com,Not Disclosed,32,Hyderabad,Divorced,2,2023-06-27,23,16,13832.57,4,1,1,411,Other
CUST10892,Diya Bassi,akarshthakur@dasgupta.biz,Not Disclosed,46,Delhi,Widowed,1,2023-11-21,2,28,29606.61,5,5,5,555,Best Customers
CUST10893,Emir Guha,darshitchopra@dugar.com,Male,29,Lucknow,Single,1,2021-11-21,20,27,28337.43,4,5,5,455,Loyal Customers
CUST10894,Prerak Ghose,badal73@hotmail.com,Male,61,Pune,Single,4,2023-12-29,99,17,13560.69,1,1,1,111,Lost Customers
CUST10895,Indrans Hayer,sakshamgara@gmail.com,Female,31,Delhi,Single,2,2021-01-15,11,25,17686.57,4,4,1,441,Loyal Customers
CUST10896,Yakshit Sethi,pgoda@yadav.com,Female,39,Kolkata,Divorced,1,2022-09-07,9,30,31227.15,5,5,5,555,Best Customers
CUST10897,Parinaaz Ramanathan,rsathe@yahoo.com,Female,51,Lucknow,Single,0,2022-06-16,120,30,31665.44,1,5,5,155,Big Spenders
CUST10898,Mehul Batra,alishacherian@yahoo.com,Female,40,Jaipur,Widowed,1,2020-10-30,62,20,25784.1,2,2,4,224,Lost Customers
CUST10899,Samaira Hayre,jivikaram@amble-dhingra.com,Male,46,Chennai,Single,0,2021-04-07,23,15,17193.22,4,1,1,411,Other
CUST10900,Dhanuk Zacharia,maneishita@hotmail.com,Female,44,Bangalore,Married,0,2023-12-19,15,15,15691.76,4,1,1,411,Other
CUST10901,Rasha Khalsa,tedwin@ratta-kunda.com,Not Disclosed,57,Mumbai,Married,2,2020-09-26,133,24,23355.42,1,4,3,143,At Risk
CUST10902,Lavanya Buch,zkrish@hotmail.com,Female,21,Delhi,Divorced,2,2023-08-05,30,25,36752.84,3,4,5,345,Big Spenders
CUST10903,Yuvraj  Ram,sehgaltarini@yahoo.com,Male,29,Jaipur,Widowed,1,2021-07-14,34,25,22768.65,3,4,3,343,Other
CUST10904,Prisha Chandran,emirsarkar@gmail.com,Male,47,Kolkata,Single,0,2020-10-24,524,23,19849.49,1,3,2,132,At Risk
CUST10905,Kanav Bala,arnav84@chandran.net,Female,50,Ahmedabad,Widowed,3,2024-04-22,4,27,27108.32,5,5,4,554,Loyal Customers
CUST10906,Onkar Bajaj,sekhontanya@rajagopalan.com,Not Disclosed,45,Bangalore,Married,1,2020-11-06,184,20,19197.04,1,2,2,122,Lost Customers
CUST10907,Shaan Boase,xmann@agarwal.com,Male,55,Chennai,Married,0,2023-10-05,17,18,13389.13,4,1,1,411,Other
CUST10908,Madhav Talwar,ekata@deshmukh.com,Male,30,Mumbai,Divorced,0,2024-01-16,42,23,19158.38,3,3,2,332,Other
CUST10909,Riaan Manne,samarbawa@mani.com,Not Disclosed,51,Jaipur,Widowed,1,2023-12-12,48,23,22205.51,2,3,3,233,At Risk
CUST10910,Abram Dey,taradalal@chaudhary.com,Male,68,Hyderabad,Single,0,2021-06-05,27,17,17808.24,3,1,1,311,Other
CUST10911,Samaira Ben,kaulojas@yahoo.com,Not Disclosed,52,Mumbai,Married,3,2022-04-09,11,22,18957.46,4,3,2,432,Other
CUST10912,Akarsh Ganesan,dasguptaira@gmail.com,Male,69,Mumbai,Married,1,2023-09-10,97,22,27124.53,1,3,4,134,At Risk
